Date,Product,Category,Brand,Quantity,Price_per_Unit,Discount (%),Total_Sales,Customer_Age,Customer_Gender,Payment_Method,City,State,Country,Customer_Rating,Delivery_Time (Days)
2023-09-02,Tablet,Electronics,Apple,2,1139,25,49602,41,Male,PayPal,Los Angeles,NY,USA,5,3
2023-09-03,Smartwatch,Electronics,Sony,3,765,20,14370,56,Male,Credit Card,Chicago,AZ,USA,3,6
2023-09-04,Tablet,Accessories,Samsung,7,768,28,14719,60,Male,PayPal,New York,IL,USA,5,5
2023-09-05,Smartwatch,Accessories,Lenovo,14,1216,14,16941,39,Male,Debit Card,Houston,NY,USA,3,9
2023-09-06,Tablet,Wearables,Apple,12,1385,23,20380,64,Female,PayPal,Houston,CA,USA,2,6
2023-09-07,Tablet,Accessories,Lenovo,19,1672,8,10879,47,Female,Credit Card,Houston,NY,USA,2,2
2023-09-08,Phone,Electronics,HP,18,260,8,3448,56,Female,PayPal,Houston,TX,USA,5,4
2023-09-09,Laptop,Wearables,Lenovo,15,450,0,30093,37,Female,Credit Card,Houston,AZ,USA,2,5
2023-09-10,Tablet,Accessories,Samsung,1,1297,6,36402,43,Male,Cash,New York,NY,USA,3,9
2023-09-11,Headphones,Wearables,Samsung,3,416,11,18471,22,Female,Cash,Los Angeles,NY,USA,3,1
2023-09-12,Headphones,Wearables,Apple,15,1036,26,9469,57,Female,Debit Card,Los Angeles,IL,USA,4,9
2023-09-13,Headphones,Wearables,Sony,4,117,23,21146,59,Male,PayPal,Houston,TX,USA,5,1
2023-09-14,Laptop,Electronics,Samsung,15,585,9,4178,23,Female,Debit Card,Los Angeles,IL,USA,2,1
2023-09-15,Tablet,Electronics,Sony,10,466,18,44008,51,Male,Cash,Chicago,AZ,USA,5,4
2023-09-16,Smartwatch,Accessories,HP,6,450,28,28019,22,Female,PayPal,Los Angeles,AZ,USA,2,6
2023-09-17,Smartwatch,Electronics,Sony,13,627,15,3843,27,Female,PayPal,Phoenix,TX,USA,4,2
2023-09-18,Phone,Wearables,Dell,7,971,5,4514,45,Female,Debit Card,Houston,IL,USA,3,1
2023-09-19,Laptop,Wearables,Sony,1,1558,10,5607,20,Male,Debit Card,Phoenix,TX,USA,3,4
2023-09-20,Tablet,Electronics,Samsung,11,1032,18,45138,30,Female,PayPal,Phoenix,IL,USA,1,8
2023-09-21,Headphones,Wearables,Sony,14,369,24,37596,64,Female,PayPal,Houston,CA,USA,5,6
2023-09-22,Laptop,Electronics,Sony,6,970,28,37923,19,Male,PayPal,New York,TX,USA,2,5
2023-09-23,Laptop,Wearables,Dell,5,1191,18,39126,52,Female,Debit Card,Los Angeles,AZ,USA,1,1
2023-09-24,Tablet,Accessories,Dell,19,1153,17,38888,64,Female,Credit Card,Chicago,IL,USA,5,3
2023-09-25,Phone,Accessories,Apple,19,415,24,42380,45,Male,Cash,New York,CA,USA,2,7
2023-09-26,Phone,Electronics,Samsung,13,1944,14,32832,54,Male,Cash,Chicago,AZ,USA,4,3
2023-09-27,Phone,Electronics,Apple,7,836,26,40272,40,Female,Debit Card,Houston,IL,USA,5,5
2023-09-28,Headphones,Electronics,Dell,8,263,28,34510,60,Male,PayPal,Los Angeles,CA,USA,2,6
2023-09-29,Headphones,Electronics,Sony,14,1025,15,23899,40,Male,Cash,New York,AZ,USA,3,9
2023-09-30,Tablet,Electronics,Dell,19,419,13,49732,52,Male,Cash,Houston,AZ,USA,5,3
2023-10-01,Phone,Wearables,HP,19,1137,7,3161,58,Female,Cash,New York,CA,USA,2,6
2023-10-02,Tablet,Accessories,Sony,12,378,7,5298,56,Female,Cash,Phoenix,AZ,USA,3,2
2023-10-03,Phone,Wearables,Apple,9,531,1,1040,49,Male,PayPal,Los Angeles,IL,USA,3,9
2023-10-04,Laptop,Accessories,Sony,14,767,5,22829,19,Male,Debit Card,Los Angeles,IL,USA,1,9
2023-10-05,Smartwatch,Wearables,HP,6,733,12,26350,64,Female,PayPal,Houston,AZ,USA,2,7
2023-10-06,Smartwatch,Wearables,Dell,15,1386,12,19669,61,Male,PayPal,Houston,NY,USA,1,9
2023-10-07,Phone,Wearables,Samsung,13,1805,20,3657,33,Male,Cash,Houston,CA,USA,1,4
2023-10-08,Tablet,Electronics,Lenovo,7,621,29,37985,33,Female,Cash,Los Angeles,NY,USA,4,1
2023-10-09,Headphones,Accessories,Samsung,11,1063,11,5836,20,Female,PayPal,Phoenix,IL,USA,1,1
2023-10-10,Phone,Electronics,Samsung,10,1295,1,7665,45,Female,PayPal,Los Angeles,AZ,USA,1,2
2023-10-11,Phone,Electronics,Dell,1,457,20,28118,46,Male,PayPal,Houston,TX,USA,4,3
2023-10-12,Headphones,Wearables,Samsung,7,1136,19,42780,37,Male,Credit Card,Chicago,TX,USA,4,2
2023-10-13,Phone,Accessories,HP,18,824,24,47996,53,Male,Cash,Phoenix,NY,USA,5,4
2023-10-14,Laptop,Accessories,Dell,3,772,11,14254,50,Female,Debit Card,Los Angeles,NY,USA,1,8
2023-10-15,Headphones,Accessories,Samsung,9,331,16,5709,39,Male,Debit Card,Chicago,NY,USA,3,3
2023-10-16,Laptop,Accessories,Lenovo,5,1599,5,14990,25,Female,Debit Card,Phoenix,IL,USA,4,4
2023-10-17,Smartwatch,Electronics,Apple,13,570,6,28101,64,Female,Credit Card,Los Angeles,IL,USA,2,2
2023-10-18,Headphones,Electronics,Dell,16,1283,27,8145,41,Male,Credit Card,Houston,AZ,USA,5,1
2023-10-19,Headphones,Accessories,Dell,16,738,5,39008,54,Female,Debit Card,Los Angeles,IL,USA,5,8
2023-10-20,Tablet,Electronics,Sony,12,659,20,37422,37,Male,Debit Card,Phoenix,AZ,USA,1,7
2023-10-21,Tablet,Accessories,Samsung,18,1384,27,35933,29,Male,Debit Card,Houston,AZ,USA,3,2
2023-10-22,Headphones,Electronics,Apple,11,672,3,6518,37,Female,PayPal,New York,NY,USA,4,8
2023-10-23,Smartwatch,Wearables,Lenovo,17,1757,20,26874,37,Male,Cash,Chicago,TX,USA,2,3
2023-10-24,Phone,Wearables,HP,7,701,8,6213,21,Female,Credit Card,Houston,NY,USA,1,7
2023-10-25,Tablet,Accessories,Dell,15,1482,4,46339,47,Female,Credit Card,Houston,IL,USA,3,1
2023-10-26,Smartwatch,Accessories,HP,6,354,9,30572,48,Female,PayPal,Phoenix,CA,USA,1,3
2023-10-27,Smartwatch,Electronics,HP,6,701,14,22035,39,Male,Credit Card,Phoenix,IL,USA,1,9
2023-10-28,Tablet,Accessories,HP,18,1638,7,31820,32,Male,Debit Card,Chicago,TX,USA,5,4
2023-10-29,Phone,Accessories,Sony,19,379,22,28063,55,Male,Credit Card,Phoenix,IL,USA,2,1
2023-10-30,Tablet,Electronics,HP,19,216,3,48595,54,Female,PayPal,Houston,TX,USA,2,6
2023-10-31,Smartwatch,Accessories,Samsung,2,709,25,19462,45,Female,Cash,Chicago,CA,USA,2,1
2023-11-01,Laptop,Accessories,Samsung,3,1285,4,1526,28,Male,Debit Card,Chicago,CA,USA,2,1
2023-11-02,Tablet,Wearables,Apple,14,951,6,4973,31,Female,Credit Card,Los Angeles,AZ,USA,4,2
2023-11-03,Smartwatch,Wearables,Apple,4,397,5,5167,28,Male,Debit Card,Houston,IL,USA,4,3
2023-11-04,Tablet,Wearables,Lenovo,17,1015,12,28389,26,Male,Cash,Houston,AZ,USA,2,2
2023-11-05,Smartwatch,Accessories,HP,6,1420,18,26640,41,Male,Credit Card,Phoenix,NY,USA,3,8
2023-11-06,Phone,Electronics,HP,19,1717,9,17470,27,Male,Debit Card,Houston,NY,USA,4,6
2023-11-07,Smartwatch,Wearables,Sony,9,1481,14,16441,55,Female,PayPal,Phoenix,NY,USA,4,1
2023-11-08,Headphones,Accessories,HP,4,1783,2,29528,60,Male,PayPal,Houston,NY,USA,3,6
2023-11-09,Laptop,Wearables,HP,7,617,17,33952,58,Female,Cash,Los Angeles,NY,USA,2,1
2023-11-10,Smartwatch,Electronics,HP,4,477,13,22926,54,Female,Cash,Houston,IL,USA,1,9
2023-11-11,Tablet,Electronics,Dell,11,1820,2,3768,59,Male,Cash,Los Angeles,AZ,USA,4,3
2023-11-12,Tablet,Electronics,Dell,2,525,10,15693,49,Male,Credit Card,Houston,AZ,USA,1,1
2023-11-13,Smartwatch,Electronics,Sony,10,1887,9,28566,37,Female,Cash,Houston,TX,USA,1,1
2023-11-14,Headphones,Electronics,Sony,6,636,28,1158,31,Male,Credit Card,New York,NY,USA,3,2
2023-11-15,Smartwatch,Electronics,Samsung,8,652,16,34564,55,Female,Debit Card,Houston,CA,USA,2,6
2023-11-16,Phone,Accessories,Sony,15,268,12,34793,21,Female,PayPal,Los Angeles,TX,USA,1,1
2023-11-17,Headphones,Wearables,Lenovo,13,614,24,43542,41,Female,Debit Card,Chicago,TX,USA,2,7
2023-11-18,Smartwatch,Electronics,Samsung,2,1487,1,40418,49,Female,PayPal,Los Angeles,IL,USA,5,4
2023-11-19,Laptop,Wearables,HP,1,1806,27,8292,27,Male,Cash,Houston,TX,USA,2,7
2023-11-20,Headphones,Wearables,Sony,15,529,12,7104,60,Male,Debit Card,Phoenix,CA,USA,3,4
2023-11-21,Smartwatch,Accessories,Lenovo,7,668,18,48321,33,Male,Debit Card,New York,AZ,USA,3,4
2023-11-22,Laptop,Electronics,Sony,18,182,4,39057,56,Female,Cash,Phoenix,TX,USA,5,4
2023-11-23,Smartwatch,Electronics,Sony,10,429,15,7920,49,Male,Debit Card,New York,IL,USA,3,8
2023-11-24,Phone,Accessories,Samsung,15,790,9,39021,35,Female,Credit Card,New York,NY,USA,2,2
2023-11-25,Tablet,Accessories,Samsung,5,1256,11,48812,42,Female,PayPal,Phoenix,CA,USA,2,8
2023-11-26,Smartwatch,Accessories,Apple,11,1721,19,23518,24,Female,Cash,Houston,NY,USA,2,1
2023-11-27,Headphones,Accessories,Samsung,8,556,12,5608,64,Male,Credit Card,Los Angeles,TX,USA,3,7
2023-11-28,Smartwatch,Accessories,Samsung,8,452,20,27650,35,Male,Credit Card,Phoenix,AZ,USA,2,7
2023-11-29,Smartwatch,Wearables,Dell,6,1906,15,5747,64,Female,Cash,Chicago,IL,USA,4,6
2023-11-30,Smartwatch,Accessories,Sony,15,443,21,8901,35,Male,Debit Card,New York,CA,USA,5,4
2023-12-01,Smartwatch,Electronics,Samsung,15,1217,20,17507,20,Female,PayPal,Los Angeles,AZ,USA,4,5
2023-12-02,Headphones,Electronics,Sony,5,1505,25,10497,18,Male,Credit Card,Chicago,CA,USA,2,1
2023-12-03,Headphones,Accessories,Sony,13,1991,0,5761,50,Male,Debit Card,Los Angeles,IL,USA,3,2
2023-12-04,Smartwatch,Accessories,Dell,14,861,21,4768,24,Male,Cash,Houston,IL,USA,5,7
2023-12-05,Tablet,Accessories,Sony,11,1418,8,6484,27,Female,Cash,Chicago,TX,USA,4,2
2023-12-06,Smartwatch,Accessories,Lenovo,12,297,15,21426,61,Male,PayPal,Phoenix,CA,USA,2,8
2023-12-07,Headphones,Accessories,Samsung,1,178,18,32362,25,Male,Cash,Los Angeles,TX,USA,3,7
2023-12-08,Phone,Electronics,Sony,3,777,14,32958,49,Female,PayPal,Phoenix,CA,USA,2,8
2023-12-09,Smartwatch,Wearables,Apple,8,650,17,510,40,Male,Cash,Phoenix,CA,USA,4,4
2023-12-10,Smartwatch,Accessories,Apple,12,919,21,17644,34,Female,Cash,Los Angeles,NY,USA,4,1
2023-12-11,Smartwatch,Accessories,Dell,15,313,11,26403,31,Male,Credit Card,Los Angeles,TX,USA,5,7
2023-12-12,Smartwatch,Accessories,Lenovo,3,1766,13,1677,34,Female,Debit Card,New York,CA,USA,3,1
2023-12-13,Laptop,Electronics,Samsung,8,768,2,27446,42,Female,Credit Card,New York,CA,USA,1,7
2023-12-14,Smartwatch,Electronics,Dell,19,1088,3,9668,38,Male,PayPal,Chicago,IL,USA,2,9
2023-12-15,Headphones,Wearables,Apple,6,993,5,2889,23,Female,Credit Card,Chicago,NY,USA,3,5
2023-12-16,Headphones,Wearables,Lenovo,18,258,15,6864,37,Female,Cash,Chicago,IL,USA,1,2
2023-12-17,Laptop,Wearables,Samsung,11,1957,27,27533,37,Male,Cash,New York,TX,USA,3,1
2023-12-18,Smartwatch,Wearables,Sony,12,838,12,49045,43,Male,Debit Card,Phoenix,TX,USA,2,8
2023-12-19,Tablet,Electronics,Samsung,2,656,11,12365,49,Male,PayPal,Houston,CA,USA,2,4
2023-12-20,Smartwatch,Wearables,HP,5,300,21,19436,25,Male,Cash,Houston,AZ,USA,5,8
2023-12-21,Headphones,Accessories,Samsung,4,121,11,12827,62,Female,Debit Card,Los Angeles,IL,USA,4,2
2023-12-22,Phone,Electronics,Sony,9,1462,1,32752,61,Female,Debit Card,New York,TX,USA,4,3
2023-12-23,Phone,Electronics,HP,13,1365,28,35578,46,Male,Cash,Los Angeles,CA,USA,4,3
2023-12-24,Tablet,Electronics,Lenovo,13,1864,12,4241,34,Male,Cash,Houston,CA,USA,5,4
2023-12-25,Smartwatch,Accessories,Dell,15,1361,2,40553,35,Male,PayPal,Los Angeles,IL,USA,4,9
2023-12-26,Laptop,Electronics,Lenovo,2,1272,12,24501,57,Male,Debit Card,New York,CA,USA,3,9
2023-12-27,Smartwatch,Accessories,Samsung,13,884,24,4339,35,Female,Debit Card,New York,NY,USA,4,5
2023-12-28,Tablet,Wearables,Dell,7,1702,1,40849,28,Female,Debit Card,New York,AZ,USA,4,7
2023-12-29,Tablet,Electronics,Samsung,17,106,18,19639,62,Female,PayPal,Houston,IL,USA,2,9
2023-12-30,Tablet,Accessories,Apple,8,1356,8,47405,29,Female,Debit Card,New York,IL,USA,5,1
2023-12-31,Phone,Electronics,Apple,18,1992,19,25898,32,Female,Credit Card,Chicago,IL,USA,5,2
2024-01-01,Smartwatch,Wearables,Sony,15,903,0,25536,43,Male,Credit Card,Chicago,CA,USA,4,6
2024-01-02,Smartwatch,Electronics,Lenovo,15,867,26,38505,20,Male,Debit Card,New York,CA,USA,1,3
2024-01-03,Laptop,Wearables,Apple,5,678,12,45772,20,Female,Credit Card,Chicago,IL,USA,2,7
2024-01-04,Tablet,Electronics,HP,2,1885,1,2240,55,Female,Credit Card,New York,IL,USA,4,5
2024-01-05,Tablet,Accessories,HP,16,1200,14,19008,52,Male,PayPal,Houston,NY,USA,1,8
2024-01-06,Headphones,Wearables,Samsung,5,588,18,32111,26,Female,Debit Card,Chicago,TX,USA,3,1
2024-01-07,Headphones,Electronics,Dell,6,1025,24,5791,60,Female,PayPal,Houston,NY,USA,2,9
2024-01-08,Phone,Wearables,HP,12,186,24,31609,57,Female,Debit Card,Chicago,IL,USA,5,6
2024-01-09,Smartwatch,Wearables,Samsung,5,1887,15,19981,21,Female,Cash,Phoenix,CA,USA,1,5
2024-01-10,Laptop,Accessories,Dell,8,321,10,5747,37,Male,Credit Card,Phoenix,CA,USA,4,8
2024-01-11,Laptop,Accessories,Apple,11,512,14,42113,32,Female,PayPal,Houston,IL,USA,1,4
2024-01-12,Tablet,Accessories,Samsung,14,683,5,21883,46,Female,PayPal,Chicago,TX,USA,5,9
2024-01-13,Laptop,Accessories,Dell,17,301,13,45001,22,Female,Cash,Phoenix,AZ,USA,3,5
2024-01-14,Tablet,Wearables,Sony,10,670,26,25819,56,Female,Cash,New York,AZ,USA,1,1
2024-01-15,Smartwatch,Wearables,Lenovo,2,1399,5,39834,57,Female,Credit Card,Los Angeles,NY,USA,4,8
2024-01-16,Laptop,Electronics,Lenovo,3,320,18,24228,24,Male,Credit Card,Phoenix,TX,USA,1,9
2024-01-17,Tablet,Electronics,Sony,13,256,4,34120,25,Male,Debit Card,Phoenix,AZ,USA,3,5
2024-01-18,Smartwatch,Electronics,HP,17,1304,10,30942,49,Male,Debit Card,New York,TX,USA,1,5
2024-01-19,Smartwatch,Accessories,Lenovo,3,1848,3,21810,53,Female,Cash,Phoenix,CA,USA,3,6
2024-01-20,Tablet,Wearables,Dell,10,228,25,43021,50,Female,Credit Card,Phoenix,CA,USA,3,9
2024-01-21,Tablet,Wearables,Sony,8,1366,25,21952,54,Male,Credit Card,Phoenix,TX,USA,2,5
2024-01-22,Phone,Electronics,HP,4,1295,27,12637,49,Male,Cash,Chicago,IL,USA,2,2
2024-01-23,Smartwatch,Electronics,Samsung,13,1626,8,44136,60,Female,Cash,Phoenix,AZ,USA,4,3
2024-01-24,Tablet,Wearables,Samsung,7,1603,8,15405,53,Female,PayPal,Los Angeles,AZ,USA,4,3
2024-01-25,Smartwatch,Accessories,Dell,7,976,16,22273,51,Male,Cash,Chicago,CA,USA,4,9
2024-01-26,Laptop,Electronics,Dell,16,369,7,30524,42,Female,PayPal,Chicago,NY,USA,3,8
2024-01-27,Headphones,Electronics,Dell,5,1544,14,18202,61,Female,Debit Card,Houston,AZ,USA,3,6
2024-01-28,Headphones,Wearables,Lenovo,17,262,8,17005,49,Male,Cash,Phoenix,CA,USA,2,5
2024-01-29,Tablet,Wearables,Dell,10,1054,4,4754,19,Female,Cash,Los Angeles,CA,USA,3,2
2024-01-30,Tablet,Electronics,Sony,4,123,3,49507,26,Female,Cash,Los Angeles,TX,USA,2,9
2024-01-31,Smartwatch,Electronics,Sony,14,596,25,8998,55,Female,PayPal,Houston,TX,USA,1,8
2024-02-01,Tablet,Accessories,HP,5,292,19,12674,46,Male,Cash,Los Angeles,TX,USA,4,5
2024-02-02,Smartwatch,Accessories,Sony,2,977,17,29922,55,Female,Cash,Chicago,NY,USA,4,6
2024-02-03,Tablet,Accessories,Lenovo,14,489,8,30233,35,Female,Credit Card,New York,AZ,USA,5,9
2024-02-04,Smartwatch,Accessories,Samsung,18,596,20,2396,39,Male,Credit Card,Chicago,NY,USA,2,1
2024-02-05,Tablet,Electronics,HP,11,1063,26,46146,52,Female,Credit Card,New York,NY,USA,5,4
2024-02-06,Phone,Electronics,Sony,16,905,2,39244,32,Female,Cash,Los Angeles,TX,USA,4,5
2024-02-07,Smartwatch,Electronics,Dell,18,228,21,4411,24,Female,Credit Card,Phoenix,CA,USA,5,9
2024-02-08,Phone,Accessories,Sony,16,1120,8,49605,30,Male,Debit Card,New York,IL,USA,1,5
2024-02-09,Phone,Electronics,Apple,4,652,8,8840,59,Male,Credit Card,Chicago,CA,USA,5,5
2024-02-10,Phone,Wearables,HP,1,1666,27,17923,53,Female,Cash,Chicago,CA,USA,1,3
2024-02-11,Phone,Accessories,Lenovo,14,1159,28,42850,33,Male,Credit Card,Chicago,CA,USA,4,8
2024-02-12,Laptop,Wearables,Sony,12,1580,20,37172,58,Male,Credit Card,Chicago,CA,USA,3,7
2024-02-13,Headphones,Accessories,Sony,10,460,23,5376,38,Male,Credit Card,Houston,NY,USA,2,8
2024-02-14,Laptop,Electronics,Lenovo,19,864,3,41577,45,Male,Debit Card,Los Angeles,TX,USA,5,4
2024-02-15,Tablet,Accessories,Samsung,4,1338,20,1203,27,Male,Debit Card,Phoenix,TX,USA,1,8
2024-02-16,Tablet,Wearables,Dell,3,386,6,38738,36,Male,PayPal,Houston,CA,USA,4,4
2024-02-17,Headphones,Accessories,Dell,4,867,6,6940,34,Male,Cash,Los Angeles,IL,USA,4,1
2024-02-18,Headphones,Wearables,Samsung,15,1024,28,32437,18,Male,Debit Card,New York,AZ,USA,3,4
2024-02-19,Headphones,Electronics,Samsung,11,468,22,2524,30,Male,Debit Card,Houston,CA,USA,4,5
2024-02-20,Phone,Wearables,Apple,16,1592,7,16251,53,Female,Debit Card,Houston,CA,USA,4,8
2024-02-21,Laptop,Electronics,Lenovo,4,998,26,13230,64,Male,Cash,Houston,IL,USA,3,6
2024-02-22,Tablet,Wearables,HP,6,1309,20,21880,59,Male,PayPal,Houston,NY,USA,4,5
2024-02-23,Laptop,Electronics,Dell,8,1597,0,29472,37,Female,Cash,New York,CA,USA,1,3
2024-02-24,Laptop,Wearables,Samsung,13,1184,26,37613,58,Female,Credit Card,Chicago,IL,USA,5,4
2024-02-25,Laptop,Electronics,Samsung,4,361,8,10649,57,Female,PayPal,Houston,NY,USA,5,6
2024-02-26,Headphones,Electronics,Lenovo,5,887,24,38902,23,Female,Credit Card,Los Angeles,NY,USA,1,6
2024-02-27,Headphones,Electronics,HP,10,210,22,17881,40,Male,Debit Card,Chicago,CA,USA,5,6
2024-02-28,Tablet,Wearables,Samsung,5,1952,11,32859,59,Male,Cash,New York,NY,USA,4,2
2024-02-29,Tablet,Wearables,Apple,12,1041,5,44308,41,Male,Credit Card,Phoenix,CA,USA,5,8
2024-03-01,Tablet,Electronics,HP,1,240,12,743,22,Female,PayPal,New York,CA,USA,5,8
2024-03-02,Laptop,Accessories,Apple,10,844,28,2914,49,Male,Credit Card,Phoenix,TX,USA,4,6
2024-03-03,Headphones,Electronics,Sony,5,634,4,4356,63,Male,Credit Card,Los Angeles,AZ,USA,5,4
2024-03-04,Phone,Accessories,Dell,19,178,20,6763,34,Female,Debit Card,Phoenix,AZ,USA,4,2
2024-03-05,Laptop,Electronics,Samsung,19,1617,18,48453,28,Female,Credit Card,Houston,TX,USA,3,6
2024-03-06,Smartwatch,Wearables,HP,12,1154,25,16299,44,Female,Credit Card,Chicago,CA,USA,3,6
2024-03-07,Laptop,Accessories,Apple,16,1639,0,41892,21,Female,Debit Card,Chicago,IL,USA,5,3
2024-03-08,Headphones,Wearables,Dell,5,608,21,12970,40,Female,PayPal,Houston,NY,USA,3,2
2024-03-09,Smartwatch,Accessories,Dell,17,1070,23,14272,40,Male,Debit Card,Chicago,TX,USA,5,4
2024-03-10,Laptop,Accessories,Samsung,14,1753,29,27882,51,Female,Credit Card,New York,TX,USA,3,8
2024-03-11,Headphones,Accessories,Dell,12,165,17,34409,38,Female,Cash,Houston,TX,USA,5,5
2024-03-12,Headphones,Accessories,Samsung,13,1633,7,4626,39,Male,Debit Card,Houston,TX,USA,2,3
2024-03-13,Phone,Wearables,Sony,14,1494,23,19908,18,Male,Debit Card,Chicago,AZ,USA,1,5
2024-03-14,Laptop,Accessories,Samsung,5,386,25,15363,49,Male,Credit Card,Phoenix,CA,USA,3,9
2024-03-15,Headphones,Electronics,Lenovo,5,1299,7,14084,45,Female,Cash,Los Angeles,TX,USA,4,8
2024-03-16,Tablet,Electronics,Apple,18,222,25,23891,35,Female,PayPal,Phoenix,TX,USA,1,7
2024-03-17,Headphones,Accessories,Lenovo,14,1354,14,20340,24,Male,Cash,New York,TX,USA,5,4
2024-03-18,Phone,Wearables,Dell,18,654,18,37465,55,Male,Debit Card,Houston,IL,USA,1,2
2024-03-19,Headphones,Wearables,Dell,1,1103,9,26171,23,Female,Cash,Houston,IL,USA,4,9
2024-03-20,Laptop,Accessories,Dell,7,103,23,39092,31,Male,PayPal,New York,NY,USA,4,3
2024-03-21,Laptop,Wearables,Samsung,17,1825,15,12597,47,Male,Cash,Los Angeles,CA,USA,5,6
2024-03-22,Smartwatch,Wearables,HP,3,1939,10,19339,61,Male,Cash,Houston,TX,USA,3,7
2024-03-23,Laptop,Wearables,Samsung,10,511,11,45383,63,Male,Cash,Phoenix,NY,USA,3,3
2024-03-24,Smartwatch,Accessories,Apple,7,349,15,18274,31,Female,Debit Card,New York,NY,USA,2,3
2024-03-25,Tablet,Electronics,Samsung,12,1779,15,38193,61,Female,Credit Card,Houston,CA,USA,4,3
2024-03-26,Phone,Electronics,Dell,15,1610,27,2969,58,Female,Credit Card,Phoenix,IL,USA,2,3
2024-03-27,Tablet,Electronics,Sony,16,1468,29,12968,26,Male,Cash,New York,CA,USA,4,3
2024-03-28,Smartwatch,Electronics,Apple,8,1456,19,35970,48,Female,Debit Card,New York,NY,USA,2,7
2024-03-29,Headphones,Electronics,Lenovo,6,552,2,39525,19,Female,Debit Card,New York,CA,USA,3,5
2024-03-30,Headphones,Wearables,Sony,4,257,26,41373,35,Male,Debit Card,Los Angeles,IL,USA,4,4
2024-03-31,Tablet,Wearables,Apple,11,1700,8,3665,22,Male,Credit Card,New York,NY,USA,3,6
2024-04-01,Headphones,Wearables,Apple,17,936,7,11870,43,Female,Debit Card,Chicago,CA,USA,1,8
2024-04-02,Smartwatch,Accessories,Dell,2,1113,9,43751,40,Male,Cash,Chicago,TX,USA,3,2
2024-04-03,Phone,Wearables,Lenovo,6,1393,28,48026,29,Male,Credit Card,New York,TX,USA,4,3
2024-04-04,Laptop,Electronics,Samsung,4,1710,12,37698,31,Female,Debit Card,Houston,CA,USA,1,2
2024-04-05,Smartwatch,Wearables,Lenovo,3,1541,17,42506,30,Female,Cash,Chicago,CA,USA,2,7
2024-04-06,Smartwatch,Electronics,Dell,7,1563,12,39260,52,Female,Credit Card,Phoenix,IL,USA,5,2
2024-04-07,Laptop,Wearables,Dell,7,1152,12,29442,64,Male,Debit Card,Phoenix,NY,USA,4,5
2024-04-08,Laptop,Electronics,Dell,16,1077,14,45517,32,Male,PayPal,Houston,CA,USA,5,9
2024-04-09,Phone,Wearables,Sony,2,434,12,32709,52,Male,Cash,Phoenix,NY,USA,5,8
2024-04-10,Phone,Electronics,Lenovo,8,1361,29,39865,36,Male,PayPal,Houston,TX,USA,1,8
2024-04-11,Phone,Electronics,Lenovo,15,252,15,1907,32,Male,Credit Card,Phoenix,NY,USA,2,3
2024-04-12,Headphones,Accessories,Apple,16,1729,7,26476,25,Male,Debit Card,New York,AZ,USA,3,1
2024-04-13,Smartwatch,Wearables,HP,1,848,26,42469,40,Female,Cash,Phoenix,IL,USA,1,2
2024-04-14,Laptop,Electronics,Samsung,10,933,26,38825,30,Female,Cash,New York,IL,USA,2,7
2024-04-15,Smartwatch,Wearables,Dell,7,1238,18,16015,40,Male,Cash,Phoenix,NY,USA,3,4
2024-04-16,Smartwatch,Electronics,Lenovo,16,907,9,36674,48,Female,PayPal,Phoenix,IL,USA,3,5
2024-04-17,Phone,Accessories,Lenovo,10,1854,11,12294,47,Female,Debit Card,Phoenix,NY,USA,2,1
2024-04-18,Phone,Accessories,Apple,12,857,13,6200,59,Female,Debit Card,New York,NY,USA,3,2
2024-04-19,Smartwatch,Accessories,Samsung,17,1522,5,8627,19,Male,Debit Card,Phoenix,TX,USA,4,9
2024-04-20,Phone,Accessories,HP,13,1155,20,27891,28,Female,PayPal,Phoenix,NY,USA,4,6
2024-04-21,Headphones,Electronics,HP,12,631,23,11240,42,Female,Credit Card,Los Angeles,IL,USA,1,7
2024-04-22,Laptop,Wearables,Dell,15,152,8,2045,46,Male,PayPal,New York,AZ,USA,3,5
2024-04-23,Smartwatch,Accessories,HP,14,817,26,24191,39,Male,Credit Card,Chicago,CA,USA,3,9
2024-04-24,Laptop,Accessories,HP,19,1854,6,17018,36,Male,PayPal,Houston,IL,USA,2,5
2024-04-25,Headphones,Accessories,Samsung,19,1318,5,36127,26,Female,Debit Card,Los Angeles,AZ,USA,4,6
2024-04-26,Phone,Wearables,Samsung,14,1428,21,28554,58,Female,Debit Card,Phoenix,IL,USA,5,9
2024-04-27,Tablet,Electronics,Dell,18,1830,0,13557,55,Female,Debit Card,Chicago,AZ,USA,1,5
2024-04-28,Headphones,Electronics,Lenovo,5,444,20,6503,46,Male,PayPal,Chicago,IL,USA,4,4
2024-04-29,Tablet,Electronics,Apple,6,1205,13,34532,27,Male,Cash,Phoenix,CA,USA,2,5
2024-04-30,Laptop,Electronics,Dell,18,100,23,18656,39,Male,PayPal,Phoenix,TX,USA,1,5
2024-05-01,Smartwatch,Wearables,Sony,14,266,5,49816,41,Female,Credit Card,Los Angeles,TX,USA,5,5
2024-05-02,Phone,Wearables,HP,4,416,11,45880,25,Female,PayPal,New York,CA,USA,1,1
2024-05-03,Headphones,Wearables,Apple,1,1306,16,49287,64,Female,Credit Card,Los Angeles,IL,USA,4,5
2024-05-04,Phone,Accessories,Lenovo,13,1064,4,48845,23,Male,PayPal,New York,AZ,USA,5,5
